t|posX|posY|posZ|vel|velX|velY|velZ
947.000000|92.037993|7737.400333|-0.000000|8.161392|-0.008503|8.161388|-0.000000
948.000000|92.029490|7745.561720|-0.000000|8.161392|-0.008503|8.161388|-0.000000
949.000000|92.020988|7753.723108|-0.000000|8.161392|-0.008503|8.161387|-0.000000
950.000000|92.012485|7761.884495|-0.000000|8.161392|-0.008503|8.161387|-0.000000
951.000000|92.003982|7770.045882|-0.000000|8.161392|-0.008503|8.161387|-0.000000
952.000000|91.995480|7778.207269|-0.000000|8.161392|-0.008503|8.161387|-0.000000
953.000000|91.986977|7786.368656|-0.000000|8.161391|-0.008503|8.161387|-0.000000
954.000000|91.978475|7794.530043|-0.000000|8.161391|-0.008503|8.161387|-0.000000
955.000000|91.969972|7802.691430|-0.000000|8.161391|-0.008503|8.161387|-0.000000
956.000000|91.961470|7810.852816|-0.000000|8.161391|-0.008503|8.161387|-0.000000
957.000000|91.952967|7819.014203|-0.000000|8.161391|-0.008503|8.161387|-0.000000
958.000000|91.944464|7827.175589|-0.000000|8.161391|-0.008503|8.161386|-0.000000
959.000000|91.935962|7835.336976|-0.000000|8.161391|-0.008503|8.161386|-0.000000
960.000000|91.927459|7843.498362|-0.000000|8.161391|-0.008503|8.161386|-0.000000
961.000000|91.918957|7851.659748|-0.000000|8.161391|-0.008503|8.161386|-0.000000
962.000000|91.910454|7859.821134|-0.000000|8.161390|-0.008503|8.161386|-0.000000
963.000000|91.901951|7867.982520|-0.000000|8.161390|-0.008503|8.161386|-0.000000
964.000000|91.893449|7876.143906|-0.000000|8.161390|-0.008503|8.161386|-0.000000
965.000000|91.884946|7884.305291|-0.000000|8.161390|-0.008503|8.161386|-0.000000
966.000000|91.876444|7892.466677|-0.000000|8.161390|-0.008503|8.161386|-0.000000
967.000000|91.867941|7900.628062|-0.000000|8.161390|-0.008503|8.161385|-0.000000
968.000000|91.859438|7908.789448|-0.000000|8.161390|-0.008503|8.161385|-0.000000
969.000000|91.850936|7916.950833|-0.000000|8.161390|-0.008503|8.161385|-0.000000
970.000000|91.842433|7925.112218|-0.000000|8.161390|-0.008503|8.161385|-0.000000
971.000000|91.833931|7933.273603|-0.000000|8.161389|-0.008503|8.161385|-0.000000
972.000000|91.825428|7941.434988|-0.000000|8.161389|-0.008503|8.161385|-0.000000
973.000000|91.816925|7949.596373|-0.000000|8.161389|-0.008503|8.161385|-0.000000
974.000000|91.808423|7957.757757|-0.000000|8.161389|-0.008503|8.161385|-0.000000
975.000000|91.799920|7965.919142|-0.000000|8.161389|-0.008503|8.161385|-0.000000
976.000000|91.791418|7974.080526|-0.000000|8.161389|-0.008503|8.161384|-0.000000
977.000000|91.782915|7982.241911|-0.000000|8.161389|-0.008503|8.161384|-0.000000
978.000000|91.774412|7990.403295|-0.000000|8.161389|-0.008503|8.161384|-0.000000
979.000000|91.765910|7998.564679|-0.000000|8.161389|-0.008503|8.161384|-0.000000
980.000000|91.757407|8006.726063|-0.000000|8.161388|-0.008503|8.161384|-0.000000
981.000000|91.748905|8014.887447|-0.000000|8.161388|-0.008503|8.161384|-0.000000
982.000000|91.740402|8023.048831|-0.000000|8.161388|-0.008503|8.161384|-0.000000
983.000000|91.731899|8031.210215|-0.000000|8.161388|-0.008503|8.161384|-0.000000
984.000000|91.723397|8039.371599|-0.000000|8.161388|-0.008503|8.161384|-0.000000
985.000000|91.714894|8047.532982|-0.000000|8.161388|-0.008503|8.161384|-0.000000
986.000000|91.706391|8055.694366|-0.000000|8.161388|-0.008503|8.161383|-0.000000
987.000000|91.697889|8063.855749|-0.000000|8.161388|-0.008503|8.161383|-0.000000
988.000000|91.689386|8072.017132|-0.000000|8.161388|-0.008503|8.161383|-0.000000
989.000000|91.680884|8080.178515|-0.000000|8.161388|-0.008503|8.161383|-0.000000
990.000000|91.672381|8088.339898|-0.000000|8.161387|-0.008503|8.161383|-0.000000
991.000000|91.663878|8096.501281|-0.000000|8.161387|-0.008503|8.161383|-0.000000
992.000000|91.655376|8104.662664|-0.000000|8.161387|-0.008503|8.161383|-0.000000
993.000000|91.646873|8112.824047|-0.000000|8.161387|-0.008503|8.161383|-0.000000
994.000000|91.638370|8120.985429|-0.000000|8.161387|-0.008503|8.161383|-0.000000
995.000000|91.629868|8129.146812|-0.000000|8.161387|-0.008503|8.161383|-0.000000
996.000000|91.621365|8137.308194|-0.000000|8.161387|-0.008503|8.161382|-0.000000
997.000000|91.612863|8145.469577|-0.000000|8.161387|-0.008503|8.161382|-0.000000
998.000000|91.604360|8153.630959|-0.000000|8.161387|-0.008503|8.161382|-0.000000
999.000000|91.595857|8161.792341|-0.000000|8.161387|-0.008503|8.161382|-0.000000
